date,open,close,high,low,volume
20210420  07:30,709.26,710,710.46,709,25
20210420  07:35,710.02,710.76,710.76,709.13,23
20210420  07:40,710.37,710.55,711.64,710.15,28
20210420  07:45,711,710,711,710,28
20210420  07:50,710,709.81,710.2,709.81,9
20210420  07:55,709.75,709.06,709.75,709.06,18
20210420  08:00,710,711.59,716.42,708,140
20210420  08:05,711.4,710.7,711.8,710.51,10
20210420  08:10,710.5,710.83,710.83,710.33,13
20210420  08:15,710.7,710.6,710.7,710.05,6
20210420  08:20,710.54,709.98,710.68,709,43
20210420  08:25,709.7,708.75,710,708.75,76
20210420  08:30,709.1,708.12,709.1,707.74,57
20210420  08:35,708.42,709,709.35,708.27,21
20210420  08:40,708.97,709.79,710,708.97,36
20210420  08:45,709.4,709.2,709.69,709,19
20210420  08:50,709.05,709.5,710.4,708.61,228
20210420  08:55,709.55,708.9,710,708.5,21
20210420  09:00,709,709.44,709.44,708.74,24
20210420  09:05,709.2,711.25,711.46,709.2,53
20210420  09:10,711.51,712.01,712.96,711.5,123
20210420  09:15,711.82,713.11,715,711.82,259
20210420  09:20,713.11,713.6,713.63,712.5,121
20210420  09:25,713.6,717.45,718.71,713.6,229
20210420  09:30,717.42,722.14,724.32,714.72,7891
20210420  09:35,722,724.46,727.76,719.8,6923
20210420  09:40,724.48,730.57,731.87,723.77,7080
20210420  09:45,730.46,731,733.3,728.31,5630
20210420  09:50,730.91,732.38,735.3,730.9,6396
20210420  09:55,732.5,730.71,732.71,729.6,4423
20210420  10:00,730.7,727.51,732.5,727.5,4289
20210420  10:05,727.62,729.88,731.15,727.62,4179
20210420  10:10,729.92,731.89,735.3,728.35,7780
20210420  10:15,731.79,735.97,737.25,729.98,7596
20210420  10:20,735.85,733.3,735.85,732.25,3595
20210420  10:25,733.4,733.1,735.1,732.01,4158
20210420  10:30,733.03,731.5,733.47,730.67,3092
20210420  10:35,731.6,729.87,734,729.21,4135
20210420  10:40,730.01,726.76,730.31,726.1,4025
20210420  10:45,726.74,724.51,727.3,724.39,5219
20210420  10:50,724.36,722.83,725.37,721.41,5231
20210420  10:55,723.02,721.82,724.36,720.33,4986
20210420  11:00,721.57,722.44,723.45,720.25,4714
20210420  11:05,722.43,724.11,724.11,721.77,3581
20210420  11:10,724.13,718.64,724.62,718.4,4132
20210420  11:15,718.63,714.96,719.39,713.69,6229
20210420  11:20,715,715.81,716.94,714.52,3443
20210420  11:25,715.88,716.46,718.47,715.69,3232
20210420  11:30,716.34,716.08,717.98,715.43,3641
20210420  11:35,716.2,714.87,716.3,711.48,4719
20210420  11:40,714.87,716.65,717.4,714.24,3132
20210420  11:45,716.6,719.24,719.38,716.05,3321
20210420  11:50,719.23,720.24,720.4,717.68,2750
20210420  11:55,720.12,718.28,720.43,717.73,2551
20210420  12:00,718.31,719.68,720.05,716.93,2387
20210420  12:05,719.67,721.85,721.9,718.82,3061
20210420  12:10,721.75,722.37,723.41,721.14,2502
20210420  12:15,722.39,720.9,722.86,720.26,1725
20210420  12:20,720.89,719.67,721.53,719.05,1852
20210420  12:25,719.73,718.94,720.06,718.53,1441
20210420  12:30,718.98,717.44,720,717.41,1911
20210420  12:35,717.35,717.17,718.2,716.58,2023
20210420  12:40,717.17,715.22,717.31,714.75,2162
20210420  12:45,715.21,715.88,716.2,714.71,2097
20210420  12:50,715.76,713.99,716.99,713.66,2841
20210420  12:55,713.93,715.35,715.99,713.7,2395
20210420  13:00,715.44,714.8,716.01,713.77,2060
20210420  13:05,714.76,713.03,714.76,712.6,1866
20210420  13:10,712.89,713.16,713.71,711.54,2216
20210420  13:15,713.12,713.69,714.6,712.42,1896
20210420  13:20,713.75,711.94,714.16,710.68,2950
20210420  13:25,712,714.33,714.5,711.83,1707
20210420  13:30,714.34,714.24,715.81,713.22,1982
20210420  13:35,714.2,715.74,716.09,714.2,1814
20210420  13:40,715.59,716.84,717.15,714.73,1545
20210420  13:45,716.58,717.81,718.95,716.11,2172
20210420  13:50,717.77,717.7,718.49,716.71,1147
20210420  13:55,717.8,718.3,719.5,716.3,2184
20210420  14:00,718.17,716.3,718.71,715.06,1973
20210420  14:05,716.4,715.91,716.72,715.14,1549
20210420  14:10,715.97,715.78,716.2,714.96,950
20210420  14:15,715.65,715.72,716.79,715.1,1256
20210420  14:20,715.72,718.64,719.36,715.72,2347
20210420  14:25,718.65,716.27,719.65,715.75,1910
20210420  14:30,716.31,715.67,716.74,714.92,2084
20210420  14:35,715.8,716.85,717.23,715.5,619
20210420  14:40,716.8,718.96,719.24,716.73,1658
20210420  14:45,718.86,719.08,719.4,717.14,1215
20210420  14:50,719.19,718.65,720.82,718.07,2460
20210420  14:55,718.57,716.86,718.57,716,1966
20210420  15:00,716.99,719.78,719.98,716.99,1930
20210420  15:05,719.76,720.98,721.43,719.2,1788
20210420  15:10,720.95,721.21,721.75,719.97,1185
20210420  15:15,721.18,720.02,721.82,719.22,1393
20210420  15:20,720.04,720.87,721.16,719.5,867
20210420  15:25,720.85,720.41,721.2,719.62,954
20210420  15:30,720.51,720.78,721.43,719.51,1291
20210420  15:35,720.91,718.76,721.63,718.75,1845
20210420  15:40,718.79,720.6,720.7,718.79,1428
20210420  15:45,720.69,720.16,721.27,719.52,1329
20210420  15:50,720.05,718.25,720.07,717.71,1749
20210420  15:55,718.5,718.79,719.41,718.01,2401
20210420  16:00,718.99,717.39,719,717.39,2569
20210420  16:05,717.97,716.5,717.97,716.5,119
20210420  16:10,716.01,715.5,716.25,714,118
20210420  16:15,715,715.99,716,714.8,79
20210420  16:20,715.79,714.8,715.79,714.6,37
20210420  16:25,714.8,713.5,714.8,713,26
20210420  16:30,713,714,714.44,713,36
20210420  16:35,713.97,714.48,714.48,713.55,12
20210420  16:40,714.3,714.14,714.48,714,7
20210420  16:45,714.25,714.24,714.25,714,14
20210420  16:50,714.36,714.5,714.5,714.1,8
20210420  16:55,715,714.82,715.7,714.82,33
20210420  17:00,714.56,714.2,715,714,26
20210420  17:05,714.59,714.75,714.75,714.59,6
20210420  17:10,714.5,714.67,714.74,714.5,11
20210420  17:15,714.75,714.2,714.75,714,17
20210420  17:20,713.75,714.47,714.49,713.75,10
20210420  17:25,713.85,713.85,713.85,713.85,2
20210420  17:30,713.75,713.75,714.2,713.69,19
20210420  17:35,713.73,714,714,713.73,18
20210420  17:40,714.5,715,715.9,714.5,4
20210420  17:45,714.65,714.5,714.65,714.5,5
20210420  17:50,715,714.9,715,714.86,8
20210420  17:55,714.55,714.99,714.99,714.55,9
20210420  18:00,715,715,715,715,2
20210420  18:05,714.55,714.55,714.77,714.55,10
20210420  18:10,714.59,714.7,714.7,714.55,11
20210420  18:15,715,715,715,715,3
20210420  18:20,714.66,714.66,714.66,714.66,1
20210420  18:25,714.6,714.55,714.6,714.55,3
20210420  18:30,714.55,714.75,714.75,714.55,4
20210420  18:35,714.75,714.75,714.75,714.75,0
20210420  18:40,714.52,714.9,714.93,714.52,6
20210420  18:45,714.93,714.65,714.98,714.6,7
20210420  18:50,714.8,714.8,715,714.8,10
20210420  18:55,714.8,714.8,714.8,714.8,12
20210420  19:00,714.89,714.89,714.89,714.89,3
20210420  19:05,714.7,714.63,714.7,714.62,12
20210420  19:10,714.6,714,714.7,714,25
20210420  19:15,714,714,714,714,3
20210420  19:20,713.52,713.4,713.52,713.32,4
20210420  19:25,713.31,713.58,713.59,713.3,7
20210420  19:30,713.32,713,713.49,713,49
20210420  19:35,712.12,712,712.44,712,14
20210420  19:40,712,712.6,712.77,712,11
20210420  19:45,712.59,713.21,713.21,712.59,7
20210420  19:50,713.5,713.6,713.6,712.7,62
20210420  19:55,713.21,712.39,713.21,712,84
20210421  04:00,711.62,713,713,711.62,7
20210421  04:05,713.1,713.8,713.8,713,5
20210421  04:10,715.2,715.2,715.2,715.2,1
20210421  04:15,716.01,716,716.01,716,2
20210421  04:20,715.88,716.9,716.9,715.88,2
20210421  04:25,716.7,716.7,716.7,716.7,1
20210421  04:30,715,715,715,715,2
20210421  04:35,715,715,715,715,0
20210421  04:40,715.5,715.5,715.5,715.5,1
20210421  04:45,715.5,715.5,715.5,715.5,0
20210421  04:50,715.5,715.5,715.5,715.5,0
20210421  04:55,715.5,715.5,715.5,715.5,0
20210421  05:00,715.5,715.5,715.5,715.5,0
20210421  05:05,715.5,715.5,715.5,715.5,0
20210421  05:10,715.5,715.5,715.5,715.5,0
20210421  05:15,716,716,716,716,1
20210421  05:20,716,716,716,716,0
20210421  05:25,716,716,716,716,0
20210421  05:30,716,716,716,716,0
20210421  05:35,714.9,715.51,715.51,714.9,3
20210421  05:40,716,715.03,716.3,715.03,14
20210421  05:45,715.01,715,715.01,715,3
20210421  05:50,715,715,715,715,0
20210421  05:55,715,715,715,715,0
20210421  06:00,715,715,715,715,1
20210421  06:05,714.8,714.8,714.8,714.8,1
20210421  06:10,714.8,714.8,714.8,714.8,1
20210421  06:15,714.8,714.8,714.8,714.8,0
20210421  06:20,714.8,714.8,714.8,714.8,0
20210421  06:25,714.98,714.98,714.98,714.98,3
20210421  06:30,714.98,714.98,714.98,714.98,0
20210421  06:35,714.98,714.98,714.98,714.98,0
20210421  06:40,714.98,714.98,714.98,714.98,0
20210421  06:45,714.98,714.98,714.98,714.98,0
20210421  06:50,716,716,716,716,5
20210421  06:55,716.69,716.69,716.69,716.69,1
20210421  07:00,715.46,716.5,716.5,715.11,52
20210421  07:05,717,718.4,719,717,26
20210421  07:10,717.85,717.26,717.98,717.26,7
20210421  07:15,717,717.04,717.26,717,8
20210421  07:20,717.55,717.55,717.55,717.55,11
20210421  07:25,716.7,716.7,716.7,716.7,1
20210421  07:30,716,716,716,716,2
20210421  07:35,716.05,716.3,716.31,716,29
20210421  07:40,716.12,716.11,716.15,716.11,3
20210421  07:45,716,716.16,716.89,716,72
20210421  07:50,716.01,716.01,716.09,716,64
20210421  07:55,716.04,716.15,716.19,716,30
20210421  08:00,716.25,716.39,718.8,715.77,176
20210421  08:05,716.5,716.26,716.55,716.1,9
20210421  08:10,716.16,716.5,716.5,716,20
20210421  08:15,718.99,714,718.99,714,101
20210421  08:20,714,714,714.99,713.01,37
20210421  08:25,714.5,713.2,714.5,713.2,10
20210421  08:30,713.75,712.25,713.9,712.25,65
20210421  08:35,713,711.3,713,711,123
20210421  08:40,711.25,712.31,712.88,711.02,69
20210421  08:45,712.53,710.68,712.65,710.68,87
20210421  08:50,710.87,710.38,711.74,710.1,55
20210421  08:55,710.23,710.92,710.93,708.88,58
20210421  09:00,710.94,712,712.5,710.28,57
20210421  09:05,712.05,711.5,712.48,711.12,47
20210421  09:10,711.01,710.1,711.18,708.2,167
20210421  09:15,710.89,710.8,712.49,710.8,46
20210421  09:20,710.64,707.11,710.83,707.11,157
20210421  09:25,707,704.73,709.99,703.28,387
20210421  09:30,704.57,704.99,708.22,702.55,6954
20210421  09:35,705.03,700.17,707.52,700.11,4813
20210421  09:40,700.13,703.07,703.25,698,5227
20210421  09:45,702.98,706.31,706.67,701.35,3629
20210421  09:50,706.3,707.56,708.88,705.3,3753
20210421  09:55,707.62,709.07,709.74,705.31,2971
20210421  10:00,709.26,709.66,710.98,708.01,2360
20210421  10:05,709.48,708.27,710,707.66,2043
20210421  10:10,708.1,707.69,710.18,707.29,2928
20210421  10:15,707.75,706.42,708.79,705.99,2128
20210421  10:20,706.39,711.85,712.16,705.8,2685
20210421  10:25,711.92,712.88,713.5,711.54,2564
20210421  10:30,712.7,713.42,714.16,711.2,2370
20210421  10:35,713.23,712.95,714.84,712.53,2181
20210421  10:40,713,716.63,716.64,713,2293
20210421  10:45,716.71,718.17,718.65,716.17,2453
20210421  10:50,718.1,717.69,718.5,716.98,2924
20210421  10:55,717.79,717.34,718.26,717,1636
20210421  11:00,717.34,720.18,721.17,716.98,3783
20210421  11:05,720.06,723.1,724,719.84,3384
20210421  11:10,722.95,724.76,725.31,722.1,2985
20210421  11:15,724.64,725.29,726.2,724.35,2310
20210421  11:20,725.45,723.69,725.7,723.51,2074
20210421  11:25,723.59,723,723.71,721.86,2604
20210421  11:30,723.07,723.32,723.83,721.28,1684
20210421  11:35,723.24,722,723.49,721.21,1332
20210421  11:40,721.88,724.63,725.42,721.41,2541
20210421  11:45,724.76,729.19,729.5,724.21,3512
20210421  11:50,729.12,728.53,730.23,727.8,3434
20210421  11:55,728.51,727.58,728.77,727.28,1238
20210421  12:00,727.77,727.42,729.23,727.18,1918
20210421  12:05,727.4,728.24,729.2,727.11,1455
20210421  12:10,728.24,725.91,728.51,725.53,1977
20210421  12:15,725.84,731,731.44,725.52,3827
20210421  12:20,731,729.33,731.4,728.95,2402
20210421  12:25,729.51,728.66,730.8,728.31,1583
20210421  12:30,728.94,728.51,730.11,727.81,1538
20210421  12:35,728.83,730.38,730.5,728.45,1625
20210421  12:40,730.39,727.49,730.39,727.24,1672
20210421  12:45,727.49,724.93,727.86,723.27,7781
20210421  12:50,724.98,724.21,725.69,723.74,2059
20210421  12:55,724.18,724.06,724.88,722.77,1751
20210421  13:00,724.08,724.64,725.25,723.86,1553
20210421  13:05,724.85,725.36,725.59,723.1,1489
20210421  13:10,725.32,724.79,726.5,724.65,1269
20210421  13:15,724.83,725.69,726.3,724.66,805
20210421  13:20,725.65,725.99,726.47,725.25,742
20210421  13:25,725.92,723.54,725.92,723.4,1061
20210421  13:30,723.55,723.97,724.92,723.34,729
20210421  13:35,723.91,724.39,724.68,723.06,982
20210421  13:40,724.32,723.71,724.5,723.17,895
20210421  13:45,723.76,725.58,726.06,723.62,1264
20210421  13:50,725.63,726.8,727.25,725.13,1881
20210421  13:55,726.89,727.51,727.79,726.65,1246
20210421  14:00,727.7,728,728.42,727.51,1214
20210421  14:05,727.95,727.86,728.37,726.67,1178
20210421  14:10,727.79,727.17,728.55,726.63,1535
20210421  14:15,727.12,728.11,728.9,726.79,1349
20210421  14:20,728.13,726.16,728.46,726.16,958
20210421  14:25,726.33,730.15,730.29,725.95,2140
20210421  14:30,730.1,730.45,731.39,729.1,2155
20210421  14:35,730.25,729.92,731.16,729.61,1603
20210421  14:40,729.92,729.2,731.5,728.79,2347
20210421  14:45,729.22,729.48,730,728.59,1406
20210421  14:50,729.5,730,730.87,728.13,1716
20210421  14:55,730.03,729.54,730.05,728.13,1572
20210421  15:00,729.54,731.76,732,729.26,2009
20210421  15:05,731.76,733.83,734.5,731,2859
20210421  15:10,733.77,734.1,734.93,733.4,2033
20210421  15:15,733.96,736.13,736.99,733.95,2947
20210421  15:20,736.18,736.86,737,735.01,1627
20210421  15:25,736.99,738.55,739.08,736.8,2768
20210421  15:30,738.69,739.92,740,738.2,2424
20210421  15:35,739.86,740.34,740.8,739.17,2216
20210421  15:40,740.42,740.52,740.75,739.3,1741
20210421  15:45,740.52,743.16,743.21,740.32,2769
20210421  15:50,743.25,744.3,744.54,740.51,4067
20210421  15:55,744.27,743.91,744.84,743.15,3801
20210421  16:00,744.12,743.5,744.37,743.2,10026
20210421  16:05,743.7,743.7,744.42,743.27,302
20210421  16:10,743.7,743.75,743.99,743.3,177
20210421  16:15,743.76,744.4,744.71,743.76,83
20210421  16:20,744.3,744.25,744.45,744.13,50
20210421  16:25,744.4,744.2,744.4,743.9,89
20210421  16:30,744,743.5,744.34,743.26,120
20210421  16:35,743.37,743.3,743.8,743.02,154
20210421  16:40,743.45,743,743.5,743,80
20210421  16:45,742.98,742.17,743,742,81
20210421  16:50,742.2,742.48,742.68,741.6,67
20210421  16:55,742.7,742.26,743,742.26,24
20210421  17:00,742.49,742.6,742.6,742.25,11
20210421  17:05,742.25,742,742.4,741.6,50
20210421  17:10,742.06,742.1,742.1,741.8,67
20210421  17:15,742.15,742.95,742.95,741.92,65
20210421  17:20,742.95,742.5,743.4,742.5,51
20210421  17:25,742.5,742.5,742.5,742.5,1
20210421  17:30,742.4,742.5,742.99,742.4,15
20210421  17:35,742.3,742.3,742.3,742.3,4
20210421  17:40,742.3,742.15,742.3,742.13,30
20210421  17:45,742.2,742.15,742.3,742.15,14
20210421  17:50,742.3,742.8,742.8,742.3,25
20210421  17:55,742.39,742.99,742.99,742.39,6
20210421  18:00,742.51,742.75,742.77,742.51,4
20210421  18:05,742.75,742.7,742.75,742.7,5
20210421  18:10,742.41,742.32,742.41,742.32,4
20210421  18:15,742.21,742.2,742.23,742.2,8
20210421  18:20,742.2,742.2,742.21,742.2,13
20210421  18:25,742.4,742.4,742.4,742.4,1
20210421  18:30,742.2,742.5,742.5,742.01,22
20210421  18:35,742.5,742.5,742.5,742.5,0
20210421  18:40,742.48,742.5,742.5,742.48,2
20210421  18:45,742.25,742.6,742.6,742.25,11
20210421  18:50,742.26,742.58,742.58,742.26,12
20210421  18:55,742.26,742.6,742.6,742.26,2
20210421  19:00,742.33,742.26,742.91,742.26,12
20210421  19:05,742.02,742.26,742.26,742.01,36
20210421  19:10,742.35,742.07,742.5,742.07,8
20210421  19:15,742.29,742.01,742.3,742.01,19
20210421  19:20,742.3,742.5,742.5,742.18,8
20210421  19:25,742.19,742.01,742.19,742.01,7
20210421  19:30,742.01,741.5,742.19,741.5,29
20210421  19:35,741.89,741.32,741.89,741.32,11
20210421  19:40,741.31,741.25,741.58,741.25,6
20210421  19:45,741.14,741.12,741.25,741.03,14
20210421  19:50,741.39,740.55,741.39,740.55,74
20210421  19:55,740.53,740.6,740.95,740.01,45
20210422  04:00,741.72,739.51,741.72,736.99,21
20210422  04:05,739.02,739.99,739.99,738.5,15
20210422  04:10,740,740,740,740,1
20210422  04:15,740,740,740,740,0
20210422  04:20,739.5,739.5,739.5,739.5,1
20210422  04:25,739.24,739,739.24,739,2
20210422  04:30,739,739,739,739,0
20210422  04:35,741.95,742.07,742.11,741.95,4
20210422  04:40,741.95,742.21,742.25,741.87,17
20210422  04:45,741.95,740.43,741.95,739.02,9
20210422  04:50,740.43,740.43,740.43,740.43,0
20210422  04:55,740.43,740.43,740.43,740.43,0
20210422  05:00,740.43,740.43,740.43,740.43,0
20210422  05:05,738.61,738.63,738.63,738.48,4
20210422  05:10,738.63,738.63,738.63,738.63,0
20210422  05:15,739.9,739.9,739.9,739.9,1
20210422  05:20,739.9,739.9,739.9,739.9,0
20210422  05:25,739.15,738.76,739.15,738.76,5
20210422  05:30,738.22,738.1,738.22,738,11
20210422  05:35,738.1,738.1,738.1,738.1,0
20210422  05:40,738.1,738.1,738.1,738.1,0
20210422  05:45,738.1,738.1,738.1,738.1,0
20210422  05:50,737.5,737,737.5,737,8
20210422  05:55,737.4,738.79,738.79,737.4,4
20210422  06:00,740,739.95,740,739.95,4
20210422  06:05,739.11,739,739.11,739,2
20210422  06:10,739,738.5,739,738.5,12
20210422  06:15,738.5,738.5,738.5,738.5,0
20210422  06:20,738.5,738,738.5,738,4
20210422  06:25,738,738,738,738,0
20210422  06:30,738,738,738,738,0
20210422  06:35,739.5,740,740,739.5,53
20210422  06:40,740.93,740,740.93,740,3
20210422  06:45,739.4,739,739.4,739,2
20210422  06:50,738.63,738.7,738.7,738,18
20210422  06:55,738.98,738.98,738.98,738.98,1
20210422  07:00,739.04,739.93,740.5,738.98,48
20210422  07:05,739.55,739.12,739.55,739.12,7
20210422  07:10,739.6,739.98,740.6,739.6,23
20210422  07:15,739.98,739.98,739.98,739.98,0
20210422  07:20,739.83,738.62,739.83,738.62,53
20210422  07:25,738.68,739.19,739.19,738.68,2
20210422  07:30,739.85,739.85,740,739.85,5
20210422  07:35,739.55,739.35,739.55,739.35,3
20210422  07:40,739.4,739.4,739.4,739.4,1
20210422  07:45,739.25,739.41,739.41,739.07,12
20210422  07:50,739.65,739.04,739.65,739,27
20210422  07:55,739.05,738.59,739.05,738,30
20210422  08:00,739,738.8,745.98,738,113
20210422  08:05,739,739.48,739.48,738.5,31
20210422  08:10,739.48,741.4,742.5,739.48,90
20210422  08:15,741.21,742,742,740.61,65
20210422  08:20,742.46,742,742.85,741.5,38
20210422  08:25,742.44,742,742.6,741.11,62
20210422  08:30,741,744.3,744.4,741,76
20210422  08:35,744.35,745.27,745.44,743.81,311
20210422  08:40,744.6,745.1,745.56,744,116
20210422  08:45,745,745,745.37,744.17,73
20210422  08:50,744.55,744.85,745.17,744.55,35
20210422  08:55,744.8,743.51,744.8,743.01,74
20210422  09:00,743.5,743.99,743.99,742.2,98
20210422  09:05,744,745.69,745.77,743.96,89
20210422  09:10,745.77,744.26,745.95,743.99,99
20210422  09:15,744.11,744.02,744.89,744,77
20210422  09:20,744.32,744.3,744.5,743.9,87
20210422  09:25,744.44,741.45,744.5,740.58,176
20210422  09:30,741.45,752.06,752.99,741.37,9686
20210422  09:35,752.02,747.72,753.77,747.04,7329
20210422  09:40,747.83,745.18,748.27,744.33,5000
20210422  09:45,745.47,740.26,745.47,738.5,6341
20210422  09:50,740.1,741.58,742.5,737.64,4705
20210422  09:55,741.53,742.82,744.83,740.93,4708
20210422  10:00,742.74,741.53,743.27,739.73,3191
20210422  10:05,741.37,745.87,747.5,741.37,5282
20210422  10:10,745.96,742.77,745.98,741.28,2691
20210422  10:15,742.72,740.26,743.11,737.8,4192
20210422  10:20,740.56,739.9,741.56,738.4,2763
20210422  10:25,739.96,742.51,743.44,739.84,3066
20210422  10:30,742.52,743.25,744.3,741.14,3046
20210422  10:35,743.23,744.06,746.21,743.21,3330
20210422  10:40,744.01,741.27,744.15,740.21,2106
20210422  10:45,741.11,743.48,743.68,741.11,2034
20210422  10:50,743.59,743.97,744.7,741,2912
20210422  10:55,744.01,742.51,744.01,741.01,1368
20210422  11:00,742.51,741.11,744.03,741,1632
20210422  11:05,741.2,742.13,742.22,739.53,2257
20210422  11:10,742.21,739.57,742.21,739,1860
20210422  11:15,739.52,736.02,739.64,735.22,3750
20210422  11:20,735.99,736.98,737.69,735.64,2075
20210422  11:25,736.8,738.37,739.5,735.72,2049
20210422  11:30,738.22,739.67,739.9,736.8,1766
20210422  11:35,739.47,739.48,740.05,737.9,1482
20210422  11:40,739.43,737.98,739.55,737.1,1151
20210422  11:45,738,734.71,738.48,733.78,2863
20210422  11:50,734.73,734.5,735.88,733.76,2189
20210422  11:55,734.4,734.33,736,733.3,1689
20210422  12:00,734.53,734.2,735.61,734,1179
20210422  12:05,734,734.21,735.08,733.37,1219
20210422  12:10,734.32,737.19,737.55,734.19,2199
20210422  12:15,737.19,736.72,738.1,735.92,1671
20210422  12:20,736.7,738.8,739.06,736.66,1886
20210422  12:25,738.75,739.59,739.92,738.19,1468
20210422  12:30,739.56,741.39,741.82,739.4,2395
20210422  12:35,741.35,742.16,743.88,741.08,2893
20210422  12:40,742.3,741.88,743.84,741.87,1641
20210422  12:45,741.88,741.8,743.36,741.63,2049
20210422  12:50,741.8,742.37,743.3,741.55,1291
20210422  12:55,742.4,743.46,743.83,742.01,1294
20210422  13:00,743.35,745.14,745.19,743.18,3201
20210422  13:05,745.14,736.26,745.77,734.79,5974
20210422  13:10,736.05,734.13,736.71,729.5,5651
20210422  13:15,734.01,725.44,734.22,725.12,4446
20210422  13:20,725.5,732.37,733.47,725,5789
20210422  13:25,732.45,734.73,734.98,730.61,3927
20210422  13:30,734.63,733.29,734.64,730.8,3073
20210422  13:35,733.13,730.41,733.48,729.39,2140
20210422  13:40,730.18,726.58,730.25,726.44,2414
20210422  13:45,726.55,725.49,729.88,725,3202
20210422  13:50,725.47,722.66,726.91,722.6,3346
20210422  13:55,722.63,723.29,725.45,721.48,3913
20210422  14:00,722.89,721.12,722.89,718.04,4410
20210422  14:05,720.97,723.75,724.36,719.55,4099
20210422  14:10,723.82,724.42,724.89,721.85,2782
20210422  14:15,724.54,723.45,724.92,722.23,2370
20210422  14:20,723.65,723.41,724.17,721.11,1583
20210422  14:25,723.5,726.56,726.81,721.88,3092
20210422  14:30,726.49,725.35,726.6,725.08,2040
20210422  14:35,725.34,726.91,727.38,724.71,2172
20210422  14:40,727.11,727.86,728.19,726.56,1881
20210422  14:45,728.02,724.16,728.29,723.32,1760
20210422  14:50,724.23,723.37,725,722.25,2070
20210422  14:55,723.32,724.12,724.8,722.2,1732
20210422  15:00,724.1,728.68,729.4,723.21,3053
20210422  15:05,728.57,723.33,728.69,722.7,1606
20210422  15:10,723.3,723,724.5,722.64,1484
20210422  15:15,723.25,720.97,723.85,719.64,1756
20210422  15:20,721.01,719.38,722.41,719.23,1596
20210422  15:25,719.5,720.04,721.16,719.07,1635
20210422  15:30,720.02,722.47,722.85,719.6,2168
20210422  15:35,722.47,720.79,723.37,720.43,1535
20210422  15:40,720.91,719.07,721.53,718.65,1707
20210422  15:45,718.97,719.29,721.98,718.6,1888
20210422  15:50,719.36,718.76,721.2,718.21,1775
20210422  15:55,718.86,719.78,719.98,718.06,3660
20210422  16:00,719.16,718.66,719.97,718.66,3972
20210422  16:05,718.2,717.9,718.49,717.11,103
20210422  16:10,717.8,717.73,719.69,717.17,409
20210422  16:15,717.85,717.85,717.85,717.34,14
20210422  16:20,717.84,717.68,718,717.5,39
20210422  16:25,717.5,717.5,717.88,717.45,43
20210422  16:30,717.5,717.25,717.6,717.25,26
20210422  16:35,717.2,717.8,717.8,717.17,16
20210422  16:40,717.99,718.5,718.85,717.99,26
20210422  16:45,718.5,718,718.5,718,42
20210422  16:50,717.61,717.6,717.7,717.31,43
20210422  16:55,717.55,718,718,717.5,22
20210422  17:00,717.62,716,717.64,713.6,217
20210422  17:05,715.51,713,715.51,713,75
20210422  17:10,713.12,714.9,714.9,713.12,93
20210422  17:15,714.7,714,714.7,714,28
20210422  17:20,714,714.1,714.2,714,11
20210422  17:25,714.5,715.52,716,714.5,23
20210422  17:30,715.75,716.18,716.18,715.25,7
20210422  17:35,716.55,717.5,717.81,716.55,75
20210422  17:40,717.33,717.53,717.53,717.25,16
20210422  17:45,717.26,717.49,717.49,717.25,6
20210422  17:50,717,716.74,717,716,7
20210422  17:55,717.44,716.99,717.44,716.99,3
20210422  18:00,717,717.49,717.49,717,26
20210422  18:05,717.21,717.53,717.7,717.21,8
20210422  18:10,717.53,718.01,718.35,717.53,39
20210422  18:15,718.46,718,718.5,718,11
20210422  18:20,717.99,718.32,718.32,717.99,18
20210422  18:25,718.22,718.28,718.28,718.22,3
20210422  18:30,718.4,718.35,718.43,718.01,19
20210422  18:35,718.49,718.85,718.95,718.48,27
20210422  18:40,718.89,718.35,718.93,718.35,10
20210422  18:45,718.8,718.44,718.94,718.44,21
20210422  18:50,718.95,718.95,718.95,718.66,5
20210422  18:55,718.92,718.7,718.95,718.61,7
20210422  19:00,718.61,718.49,718.61,718.49,11
20210422  19:05,718.53,718.4,718.53,718.4,11
20210422  19:10,718.88,718.35,718.88,718.35,10
20210422  19:15,718.35,718,718.53,718,9
20210422  19:20,717.5,717.25,717.5,717.02,17
20210422  19:25,717.31,717.25,717.53,717.25,11
20210422  19:30,717.32,717.05,717.32,717.01,5
20210422  19:35,717.11,717.11,717.11,717.11,1
20210422  19:40,717.3,717.75,717.75,717.3,9
20210422  19:45,717.51,717.2,717.7,717.2,21
20210422  19:50,717.29,717.61,718,717.15,32
20210422  19:55,717.87,718.5,718.5,717.51,95
20210423  04:00,717.12,714.25,717.12,712.53,32
20210423  04:05,714.4,717.1,717.1,714.4,39
20210423  04:10,717.1,717.48,717.48,717.1,6
20210423  04:15,718,718,718,718,2
20210423  04:20,719,719,719,719,1
20210423  04:25,720,720.5,720.6,720,9
20210423  04:30,720.3,721.6,721.6,720.3,9
20210423  04:35,722.59,726.38,726.38,722.59,58
20210423  04:40,726,724.3,728,724.3,77
20210423  04:45,725.24,725,726,725,16
20210423  04:50,723.76,723.41,723.76,722.54,3
20210423  04:55,724,724,724,724,2
20210423  05:00,723.3,723.3,723.3,723.3,1
20210423  05:05,722.8,721.9,722.8,721.9,6
20210423  05:10,722,722.02,722.02,722,2
20210423  05:15,722.02,722.02,722.02,722.02,0
